Date,AAPL,MSFT,JPM,BAC,JNJ,PFE,XOM,CVX,PG,KO
2015-12-04,26.787800,48.738338,51.305508,14.142993,77.189499,19.563107,50.211014,57.391876,58.261555,31.197359
2015-12-07,26.619009,48.651169,50.632923,13.936411,77.466904,19.479603,48.899406,55.837280,58.665802,31.132483
2015-12-08,26.607758,48.633736,49.846977,13.658319,76.792107,19.402063,47.517712,55.299923,58.201679,30.995564
2015-12-09,26.020376,47.927635,49.469128,13.586814,76.589661,19.258921,48.154430,56.042000,58.164238,30.743340
2015-12-10,26.144154,48.180428,49.582485,13.666268,76.957062,19.300674,48.192646,57.129581,58.231613,30.815405
2015-12-11,25.471254,47.125645,48.418682,13.292830,76.237282,19.121738,47.333076,55.299923,58.224113,30.462288
2015-12-14,25.313717,48.067104,48.569817,13.348445,76.589661,19.193317,48.409111,57.148769,58.605915,30.592012
2015-12-15,24.865866,48.119411,49.952774,13.841064,78.074234,19.241028,50.573940,59.343117,59.646435,31.038811
2015-12-16,25.057158,48.930115,51.033466,14.103271,78.913979,19.431885,50.395660,59.778133,60.627052,31.593723
2015-12-17,24.526047,48.555279,50.088818,13.745719,77.706848,19.282778,49.637978,57.922874,60.103043,31.341486
2015-12-18,23.862139,47.186676,48.668068,13.316665,76.439728,19.079990,49.204998,57.455864,58.486126,30.628036
2015-12-21,24.154707,47.796875,49.529587,13.483522,76.162277,19.360312,49.192276,57.091194,59.099968,30.829826
2015-12-22,24.132200,48.250183,49.635380,13.570920,77.009567,19.396103,49.440594,57.750130,59.586525,31.197359
2015-12-23,24.442772,48.659874,50.428890,13.777507,77.594368,19.419958,51.057842,60.014847,59.826050,31.471209
2015-12-24,24.312235,48.529140,50.330650,13.721884,77.766830,19.455742,50.510269,58.888893,59.728767,31.377522
2015-12-28,24.039932,48.773201,50.164375,13.610648,77.391945,19.336460,50.134609,57.807701,59.826050,31.341486
2015-12-29,24.472027,49.296249,50.685818,13.729831,77.999245,19.580999,50.402020,58.377090,60.155460,31.500038
2015-12-30,24.152454,49.087032,50.323078,13.547082,77.811829,19.533285,49.733475,57.634987,59.938366,31.399128
2015-12-31,23.688852,48.363483,49.899887,13.372282,77.017044,19.252956,49.631584,57.551807,59.444309,30.959528
2016-01-04,23.709105,47.770725,48.401131,13.054461,75.337555,19.056137,49.319611,56.841690,58.665802,30.555979
2016-01-05,23.114969,47.988659,48.484818,13.054461,75.652443,19.193317,49.739849,57.327911,58.852924,30.664066
2016-01-06,22.662613,47.116924,47.784904,12.776374,75.270088,18.853342,49.325970,55.063171,58.284016,30.498322
2016-01-07,21.706156,45.478073,45.852509,12.315531,74.392822,18.728096,48.536457,53.111954,57.774986,29.993853
2016-01-08,21.820927,45.617550,44.825451,12.077165,73.598076,18.489513,47.555923,52.542583,56.869213,29.914579
2016-01-11,22.174257,45.591404,44.756973,12.164566,73.155708,18.531269,46.919228,51.672508,57.393219,29.965036
2016-01-12,22.496078,46.009830,44.855877,12.164566,73.658058,18.489513,47.880653,52.555374,57.273430,30.354195
2016-01-13,21.917700,45.016064,43.623409,11.838797,72.743317,18.113768,48.167175,52.030788,56.779369,30.159611
2016-01-14,22.397051,46.297508,44.277683,11.910310,74.145386,18.555122,50.376575,54.679344,57.003952,30.181229
2016-01-15,21.859186,44.449432,43.395164,11.489197,72.728317,18.376194,49.396030,53.527805,56.128136,29.907383
2016-01-19,21.753422,44.074585,43.372334,11.314398,73.103203,18.304626,48.644707,52.145954,57.438126,30.210060
2016-01-20,21.782671,44.275093,42.231174,10.877391,71.791092,18.286730,46.594482,50.527359,57.259190,29.820902
2016-01-21,21.672401,44.004864,42.033371,10.615195,71.933563,18.239012,47.180260,51.851654,57.931213,29.828104
2016-01-22,22.824650,45.582676,43.326694,10.774101,72.540878,18.316549,48.752949,53.444626,58.414482,30.310949
2016-01-25,22.379053,45.146828,42.345280,10.297372,72.278450,18.191296,47.103870,51.749298,58.029362,30.383009
2016-01-26,22.502832,45.478073,43.425598,10.575462,75.862396,18.292696,48.835720,53.815697,59.509365,30.325363
2016-01-27,21.024246,44.649937,43.395164,10.615195,76.597176,18.203226,47.937958,53.284683,59.501812,30.332571
2016-01-28,21.175028,45.382195,43.577759,10.750266,76.679634,18.012365,49.020359,54.967224,60.272026,30.678486
2016-01-29,21.906448,48.023518,45.266693,11.234941,78.306664,18.185335,49.567928,55.319099,61.684059,30.930710
2016-02-01,21.701656,47.692276,44.779812,11.091922,78.254189,17.994474,48.574657,54.564198,61.253647,30.988369
2016-02-02,21.262798,46.201603,43.387566,10.511904,77.534401,17.976582,47.492256,51.973202,60.574070,30.584801
2016-02-03,21.683645,45.469357,43.676666,10.352994,78.081757,17.874170,49.969074,54.135574,61.238579,30.786591
2016-02-04,21.857872,45.329876,44.429836,10.527792,77.901764,17.470535,50.828629,54.244320,60.936489,30.649654
2016-02-05,21.274086,43.725903,43.935326,10.289427,75.382523,17.488607,50.987789,53.022404,61.314064,30.584801
2016-02-08,21.498106,43.072113,43.014771,9.749136,76.477211,17.205475,51.675430,55.011993,62.386292,30.736137
2016-02-09,21.493576,42.958790,42.756111,9.693514,76.454720,17.530779,51.450569,53.047989,62.401390,31.204567
2016-02-10,21.330664,43.333614,42.238785,9.518713,76.274780,17.765732,50.981556,53.124760,61.631184,30.664066
2016-02-11,21.201687,43.316185,40.374855,8.867181,76.252258,17.548855,51.142189,53.092766,60.332443,30.563181
2016-02-12,21.267307,44.022289,43.737522,9.494875,76.342247,17.687418,52.060936,54.653732,61.155472,31.067638
2016-02-16,21.866924,44.856388,44.391800,9.733240,76.717148,17.958506,52.183010,54.945286,61.517921,31.247818
2016-02-17,22.201805,46.024094,44.711327,9.979554,76.852066,17.850071,52.684158,57.212807,62.257935,31.341486
2016-02-18,21.780947,45.822166,43.980976,9.725298,78.156693,17.801878,52.973274,56.189186,61.903049,31.427963
2016-02-19,21.731155,45.497334,43.988590,9.637895,78.662697,17.765732,53.005390,56.040180,61.759541,31.543282
2016-02-22,21.921227,46.226044,44.559185,9.963662,79.108253,18.103094,52.934742,57.543213,62.016300,31.665787
2016-02-23,21.425697,44.935406,42.695236,9.661733,78.602272,18.048872,52.189449,55.010075,61.774658,31.485622
2016-02-24,21.744741,45.093437,42.710449,9.637895,79.266876,18.085020,52.375763,55.243305,61.585892,31.644161
2016-02-25,21.894079,45.743149,43.372334,9.788860,80.339279,18.428411,52.690590,55.262749,62.174866,31.824333
2016-02-26,21.928020,45.040741,43.775558,10.090791,79.886147,18.211533,52.523533,54.647263,61.238579,31.089256
2016-02-29,21.878235,44.672009,42.832188,9.947772,79.455650,17.874170,51.495537,54.057735,60.626926,31.082052
2016-03-01,22.747122,46.164585,45.038475,10.480117,80.973640,18.097075,52.221558,55.800457,61.336700,31.485622
2016-03-02,22.796904,46.489445,45.464516,10.695463,80.837700,18.060932,53.133888,56.454830,62.333439,31.543282
2016-03-03,22.966608,45.962639,45.616676,10.767246,80.543182,18.006710,52.941154,56.707489,62.552414,31.680206
2016-03-04,23.308281,45.681686,45.685131,10.799146,80.429871,17.898270,52.870480,56.966640,63.043205,31.788305
2016-03-07,23.050331,44.803692,45.601448,10.791172,80.611137,17.946463,54.264668,58.741756,62.748730,31.716230
2016-03-08,22.860254,45.348045,44.718929,10.416314,80.218445,17.687418,53.088921,57.491394,62.718529,31.939648
2016-03-09,22.880621,46.392860,44.977604,10.480119,80.686653,17.916342,52.941154,60.134689,62.643028,32.292759
2016-03-10,22.891941,45.699234,44.589596,10.583804,80.913246,17.825977,52.799816,60.860287,62.129551,32.595436
2016-03-11,23.138571,46.594788,45.144981,10.998546,81.343704,18.374187,52.806240,61.274899,61.729355,32.827854
2016-03-14,23.197397,46.682590,44.977604,10.878907,81.305946,18.133213,52.947567,61.067593,61.291409,32.893215
2016-03-15,23.663527,47.051350,45.038475,10.823075,81.381454,17.795858,53.210999,61.074070,61.397095,32.856899
2016-03-16,23.978043,47.718616,44.825451,10.615704,81.117134,17.494631,53.243107,61.806183,61.419739,32.718906
2016-03-17,23.939577,47.990784,44.696102,10.687490,80.611137,17.675369,54.033398,62.771473,62.484459,33.241817
2016-03-18,23.966726,46.963554,46.012272,10.998546,81.185104,17.741638,54.097637,63.289787,62.786491,33.118351
2016-03-21,23.964470,47.288399,45.997055,11.038423,81.018959,18.115149,53.724991,62.479927,62.914856,33.169193
2016-03-22,24.147749,47.472775,45.829693,10.974615,81.094467,18.301895,54.046242,61.870972,62.476906,33.045742
2016-03-23,24.014250,47.384991,45.601448,10.862952,81.940292,18.187439,53.808517,60.633533,62.537304,33.016685
2016-03-24,23.910162,47.595695,45.251469,10.910811,81.796822,18.121166,53.956287,61.449833,62.590168,33.103851
2016-03-28,23.801552,47.007462,45.190624,10.862952,81.736412,17.940435,54.110474,61.339710,62.386292,33.263618
2016-03-29,24.364973,48.034698,44.909138,10.703443,82.423653,18.103094,54.309643,61.754341,62.522228,33.757488
2016-03-30,24.790359,48.333206,45.426468,10.751295,82.302826,18.115149,54.303219,61.708973,62.431618,33.830112
2016-03-31,24.661388,48.491245,45.053688,10.783200,81.713745,17.856102,53.705711,61.806183,62.152191,33.692120
2016-04-01,24.887655,48.789745,45.548191,10.815099,82.461403,18.097075,53.300953,61.067593,63.073441,34.011688
2016-04-04,25.143345,48.666840,45.371925,10.775221,82.008293,18.506721,53.429443,60.529865,62.831814,34.055260
2016-04-05,24.846922,47.903000,44.728115,10.520000,82.280144,18.892284,52.819084,60.037498,62.794056,33.793800
2016-04-06,25.107140,48.394672,45.073009,10.583804,82.635117,19.838102,53.525826,61.443344,63.284847,33.924530
2016-04-07,24.559568,47.815193,43.931057,10.248821,82.521812,19.735691,52.921894,61.410965,62.854458,33.670326
2016-04-08,24.586710,47.780079,44.252949,10.272749,82.393440,19.579052,53.461575,62.408665,62.824226,34.040726
2016-04-11,24.668169,47.683510,44.605495,10.344531,82.295273,19.211573,53.532238,61.702507,62.469372,33.728436
2016-04-12,24.989475,47.982018,45.433228,10.583804,82.771042,19.253735,54.194004,63.173141,62.544849,33.880959
2016-04-13,25.351521,48.596611,47.356930,10.998546,82.974960,19.603153,54.502419,63.231445,62.265472,33.437935
2016-04-14,25.365084,48.605381,47.970074,11.277691,82.952293,19.669422,54.887894,63.477638,62.432972,33.285404
2016-04-15,24.855974,48.860004,47.418251,11.166033,83.209068,19.579052,54.592346,62.991737,62.653744,33.481499
2016-04-18,24.319719,49.571171,47.724815,11.301621,83.775482,19.645325,55.112774,63.944118,63.057190,33.568657
2016-04-19,24.190739,49.509705,48.529556,11.524940,85.097084,19.813997,55.389027,65.110283,63.399792,33.844650
2016-04-20,24.240524,48.807312,49.234661,11.907778,85.776787,20.018829,55.768116,65.881210,62.082741,32.225037
2016-04-21,23.978043,48.974136,48.744144,11.883847,85.769226,20.024853,55.761673,65.693336,61.511799,31.709379
2016-04-22,23.912426,45.462189,49.027729,12.051340,85.580421,20.042929,56.237125,66.088531,61.626003,32.348511
2016-04-25,23.776667,45.751934,48.744144,11.931705,85.723915,20.006781,56.108616,65.764610,61.976192,32.471966
2016-04-26,23.611481,45.163677,48.997074,12.035386,85.270782,19.910391,56.301380,66.269936,60.560215,32.341248
2016-04-27,22.133924,44.724674,49.135029,11.979559,85.165054,19.880268,56.834641,67.280602,60.819035,32.450184
2016-04-28,21.457371,43.811573,48.744144,11.796114,84.946045,19.826050,56.558369,66.341187,60.720070,32.413883
2016-04-29,21.210733,43.785236,48.437572,11.612675,84.643951,19.705563,56.796104,66.198685,60.994141,32.537334
2016-05-02,21.188112,44.434944,48.889763,11.780163,85.149963,19.759779,57.265099,66.930748,61.641247,32.668060
2016-05-03,21.536566,43.706215,47.947067,11.453160,85.104645,20.301971,56.609772,65.641510,61.740223,32.566383
2016-05-04,21.312561,43.785236,47.188316,11.269717,84.749687,20.121243,56.500557,65.168579,62.120827,32.668060
2016-05-05,21.226053,43.846706,46.935417,11.205912,85.248138,20.223654,56.564800,65.706291,61.892437,32.726170
2016-05-06,21.107676,44.241783,47.211308,11.253764,85.142410,20.229675,56.866749,65.991356,62.524326,32.915005
2016-05-09,21.123613,43.960835,46.912422,11.158058,85.882500,20.374262,56.905312,65.013100,62.516708,32.856899
2016-05-10,21.267021,44.794918,47.548523,11.405307,86.599968,20.362217,57.817650,65.609116,62.790787,33.227303
2016-05-11,21.059870,44.821255,47.372265,11.325545,86.373375,20.155554,57.539059,65.524895,62.539543,33.016685
2016-05-12,20.565857,45.225128,47.341606,11.277691,86.267647,20.173786,58.096241,66.159813,62.737465,33.285404
2016-05-13,20.606844,44.847607,46.904762,11.070323,85.761658,20.173786,57.441883,65.265732,61.839153,32.936779
2016-05-16,21.371750,45.506084,47.257286,11.110203,86.426270,20.289274,58.031452,66.269936,62.143658,33.132889
2016-05-17,21.282963,44.657322,47.257286,11.174006,85.965591,20.076540,58.005531,65.962219,61.374779,32.501026
2016-05-18,21.526543,44.922573,49.081379,11.716358,85.784340,20.161634,57.888931,65.510468,60.788570,32.304932
2016-05-19,21.444592,44.489349,48.583195,11.588745,85.225456,20.289274,58.381317,65.372993,61.047428,32.188732
2016-05-20,21.676804,44.754581,48.675171,11.580771,85.674225,20.508097,58.141598,65.333702,60.917999,31.920000
2016-05-23,21.952251,44.232941,48.636856,11.540894,85.309135,20.465544,58.050884,65.065277,61.055046,31.934523
2016-05-24,22.286905,45.612179,49.464577,11.708384,85.712273,20.726919,58.096241,65.595596,61.641247,32.225037
2016-05-25,22.678457,46.080776,50.215675,11.899798,86.214264,20.878866,58.478493,66.630043,62.029488,32.232304
2016-05-26,22.858299,45.877419,49.840134,11.724335,85.871979,20.927492,58.180454,66.453270,61.831551,32.457447
2016-05-27,22.844643,46.257587,50.146694,11.867898,85.993690,21.036903,58.316521,66.793709,61.991405,32.522812
2016-05-31,22.733089,46.858799,50.024071,11.796114,85.712273,21.091606,57.675106,66.125893,61.694515,32.392082
2016-06-01,22.414381,46.726173,50.345970,11.892152,85.780731,21.122000,57.817642,66.211014,62.265442,32.464706
2016-06-02,22.245918,46.399055,50.437935,11.956173,87.081337,21.194935,57.357632,65.818176,62.387283,32.479229
2016-06-03,22.291449,45.789021,49.541229,11.540030,87.286705,21.085533,57.253998,65.903313,62.783138,32.711639
2016-06-06,22.453081,46.089619,50.031731,11.620055,88.054916,21.231409,57.882439,66.237198,63.011536,32.951313
2016-06-07,22.544140,46.063087,49.863121,11.484007,88.024498,21.176704,58.770039,67.644844,62.668953,32.915005
2016-06-08,22.523653,46.010044,50.008736,11.548028,88.077721,21.425909,58.821884,67.494255,62.920181,33.082043
2016-06-09,22.685286,45.638699,49.625530,11.355962,88.990440,21.462385,58.744137,67.310928,63.316032,33.234558
2016-06-10,22.498611,45.514927,48.928089,11.067861,88.998039,21.450222,58.297089,66.767509,63.338879,33.401611
2016-06-13,22.159418,44.330204,48.491238,10.883800,88.830734,21.115923,58.692291,66.846092,62.859283,33.021042
2016-06-14,22.186731,44.056133,47.579193,10.611700,89.081741,21.267883,58.588638,66.309235,63.453087,32.962502
2016-06-15,22.113892,43.932339,47.494888,10.675723,88.541718,21.146305,58.413704,65.883652,63.148563,32.940544
2016-06-16,22.207226,44.551231,47.686504,10.651713,88.716629,21.122000,59.100471,66.171730,63.498756,33.160088
2016-06-17,21.701841,44.321362,47.732483,10.723742,87.834351,20.799850,58.776539,66.499092,63.285591,32.779533
2016-06-20,21.649479,44.268307,47.801453,10.835781,88.640564,20.970047,59.035664,67.179985,63.217075,32.918587
2016-06-21,21.833878,45.258533,48.245979,10.899802,88.366768,21.122000,59.301327,67.592453,63.498756,33.028366
2016-06-22,21.751925,45.081699,48.062038,10.891802,88.579742,20.951805,59.068085,66.970490,63.620583,32.830772
2016-06-23,21.877134,45.895100,49.089043,11.235917,89.279495,21.024746,59.476234,68.378105,64.107796,32.991772
2016-06-24,21.262480,44.056133,45.678467,10.403626,87.948425,20.647900,57.914837,66.715118,62.623280,32.150139
2016-06-27,20.952871,42.818348,44.153324,9.747401,88.648178,20.544563,57.571465,65.706909,61.839153,32.040371
2016-06-28,21.305731,43.711304,45.617168,10.163546,89.925995,20.933573,58.899639,66.538368,62.775539,32.333118
2016-06-29,21.490122,44.683853,46.904762,10.555682,90.762657,21.280031,59.903854,67.710297,63.879425,32.523373
2016-06-30,21.763304,45.240837,47.625168,10.619705,92.261055,21.401598,60.733154,68.633438,64.457993,33.174740
2016-07-01,21.829323,45.232014,47.316223,10.483659,92.253441,21.620417,60.797939,68.188248,64.541725,33.021042
2016-07-05,21.624441,45.240837,45.995453,10.195555,92.998825,21.766294,60.266689,67.808533,65.044159,33.247917
2016-07-06,21.747370,45.426514,46.489777,10.291592,93.280228,21.796684,60.959908,68.469757,64.732025,33.130821
2016-07-07,21.840706,45.426514,46.791012,10.411633,93.181381,21.741987,60.227798,67.468056,64.579773,32.999104
2016-07-08,22.009169,46.239929,47.756485,10.539677,93.439980,21.954725,60.603592,68.594162,65.295372,33.211319
2016-07-11,22.077463,46.496319,48.096333,10.571689,93.500801,21.972956,60.830322,69.000061,65.280159,33.350376
2016-07-12,22.177629,47.044468,48.814640,10.835781,93.493240,22.027662,61.517097,69.910141,65.280159,33.357704
2016-07-13,22.052420,47.309711,48.783752,10.755753,93.554077,22.070213,61.471741,69.825012,65.386742,33.474785
2016-07-14,22.489510,47.513054,49.525261,10.923812,93.690994,22.440987,61.517097,69.857758,65.371513,33.438198
2016-07-15,22.487228,47.477684,49.571583,10.931812,93.554077,22.349812,61.627216,70.073799,65.478104,33.394283
2016-07-18,22.726267,47.707565,49.401669,11.291939,93.660553,22.270798,61.432880,69.458366,65.417198,33.394283
2016-07-19,22.735373,46.938381,49.324429,11.411982,95.265434,22.270798,61.206108,69.425652,65.599915,33.394283
2016-07-20,22.755856,49.431618,49.378498,11.524018,95.181763,22.295105,60.856258,69.131035,65.461800,33.306465
2016-07-21,22.635201,49.334362,49.193127,11.419982,95.189377,22.313341,60.804401,69.000061,65.415741,33.262554
2016-07-22,22.459911,50.015160,49.463459,11.508015,95.098114,22.331581,60.908085,69.176865,65.768715,33.540665
2016-07-25,22.159418,50.156605,49.332157,11.500012,94.991623,22.355890,59.735401,67.481148,65.830078,33.350376
2016-07-26,22.006887,50.183121,49.532967,11.628057,95.189377,22.386280,59.301327,67.225815,65.423447,32.845402
2016-07-27,23.436537,49.679176,49.687443,11.708086,94.900337,22.398438,58.899639,66.950821,64.801941,31.762260
2016-07-28,23.752964,49.696857,49.509789,11.748099,94.664558,22.289026,58.439613,66.643127,65.070511,31.945230
2016-07-29,23.723375,50.112392,49.409389,11.596045,95.250244,22.422752,57.629768,67.094872,65.668945,31.930597
2016-08-01,24.142248,50.023991,49.278080,11.467995,95.379517,22.678032,55.627785,64.888504,66.298103,31.798857
2016-08-02,23.784832,50.023991,49.162224,11.307945,94.961159,22.118835,56.392277,65.202759,66.566650,31.857403
2016-08-03,24.083057,50.368793,49.942333,11.588042,94.238617,21.628529,56.683838,65.870560,65.960495,31.937906
2016-08-04,24.231829,50.740135,49.865082,11.588042,94.208199,21.542730,56.677361,65.726517,66.021881,31.842775
2016-08-05,24.600334,51.244068,51.209049,12.044203,94.497223,21.720457,56.729187,65.805084,65.814743,31.820805
